fecha,precio
2018-12-02,84.78801
2018-12-03,82.303355
2018-12-04,98.473633
2018-12-05,70.266984
2018-12-06,92.377377
2018-12-07,96.843528
2018-12-08,96.385412
2018-12-09,136.558733
2018-12-10,119.963351
2018-12-11,155.576617
2018-12-12,164.667473
2018-12-13,189.028055
2018-12-14,190.018645
2018-12-15,191.015595
2018-12-16,202.216118
2018-12-17,190.488225
2018-12-18,192.087083
2018-12-19,200.502906
2018-12-20,209.507378
2018-12-21,200.582781
2018-12-22,236.84255
2018-12-23,237.931546
2018-12-24,236.093918
2018-12-25,113.145403
2018-12-26,236.742045
2018-12-27,236.40798
2018-12-28,289.347836
2018-12-29,293.832287
2018-12-30,333.925856
2018-12-31,333.921138
2019-01-01,318.423099
2019-01-02,335.522884
2019-01-03,329.347962
2019-01-04,378.15036
2019-01-05,348.38007
2019-01-06,260.203088
2019-01-07,369.712256
2019-01-08,363.884296
2019-01-09,257.499968
2019-01-10,320.543234
2019-01-11,309.728962
2019-01-12,250.367973
2019-01-13,245.074538
2019-01-14,230.719678
2019-01-15,250.613045
2019-01-16,150.949704
2019-01-17,236.022383
2019-01-18,151.902941
2019-01-19,152.361529
2019-01-20,165.087415
2019-01-21,186.995172
2019-01-22,142.579368
2019-01-23,190.375794
2019-01-24,267.816547
2019-01-25,301.338381
2019-01-26,260.871336
2019-01-27,190.562599
2019-01-28,275.527944
2019-01-29,305.013913
2019-01-30,220.799377
2019-01-31,263.535174
2019-02-01,300.422945
2019-02-02,253.662551
2019-02-03,276.035365
2019-02-04,267.727601
2019-02-05,267.570311
2019-02-06,245.458621
2019-02-07,232.594275
2019-02-08,242.207024
2019-02-09,271.436081
2019-02-10,271.06728
2019-02-11,220.77763
2019-02-12,222.675371
2019-02-13,211.345413
2019-02-14,197.083818
2019-02-15,175.56716
2019-02-16,244.639841
2019-02-17,249.241572
2019-02-18,268.63639
2019-02-19,360.265614
2019-02-20,226.452899
2019-02-21,283.256436
2019-02-22,369.612901
2019-02-23,367.175977
2019-02-24,337.794767
2019-02-25,274.699567
2019-02-26,147.493865
2019-02-27,286.032598
2019-02-28,257.932001
2019-03-01,262.380947
2019-03-02,339.086894
2019-03-03,277.414395
2019-03-04,258.613367
2019-03-05,307.799893
2019-03-06,318.997692
2019-03-07,273.949488
2019-03-08,271.947761
2019-03-09,295.501999
2019-03-10,292.52414
2019-03-11,272.740319
2019-03-12,276.656388
2019-03-13,195.369571
2019-03-14,195.610433
2019-03-15,176.659159
2019-03-16,212.096961
2019-03-17,196.267923
2019-03-18,223.775194
2019-03-19,276.747209
2019-03-20,211.716254
2019-03-21,203.661092
2019-03-22,172.794898
2019-03-23,153.040953
2019-03-24,157.90831
2019-03-25,178.201172
2019-03-26,163.932287
2019-03-27,168.015717
2019-03-28,167.57524
2019-03-29,183.594532
2019-03-30,182.783083
2019-03-31,182.092667
2019-04-01,207.285713
2019-04-02,244.208095
2019-04-03,126.356661
2019-04-04,162.676244
2019-04-05,200.540557
2019-04-06,200.285258
2019-04-07,225.976049
2019-04-08,125.263201
2019-04-09,186.902501
2019-04-10,178.322504
2019-04-11,236.053449
2019-04-12,189.233942
2019-04-13,195.179158
2019-04-14,198.236953
2019-04-15,125.141539
2019-04-16,184.869864
2019-04-17,116.07545
2019-04-18,164.99373
2019-04-19,103.829531
2019-04-20,78.648845
2019-04-21,95.655141
2019-04-22,95.946151
2019-04-23,95.232227
2019-04-24,100.631234
2019-04-25,79.483809
2019-04-26,77.529126
2019-04-27,126.903277
2019-04-28,121.473173
2019-04-29,119.804095
2019-04-30,113.279913
2019-05-01,132.346893
2019-05-02,135.305181
2019-05-03,206.882021
2019-05-04,205.55103
2019-05-05,211.663571
2019-05-06,229.04607
2019-05-07,256.931393
2019-05-08,260.743798
2019-05-09,275.151022
2019-05-10,175.070868
2019-05-11,134.790492
2019-05-12,156.37506
2019-05-13,76.8098
2019-05-14,75.677046
2019-05-15,139.151209
2019-05-16,125.301957
2019-05-17,104.313601
2019-05-18,75.852949
2019-05-19,141.310013
2019-05-20,80.918804
2019-05-21,139.55105
2019-05-22,75.180108
2019-05-23,85.914392
2019-05-24,71.656846
2019-05-25,85.724814
2019-05-26,123.294919
2019-05-27,78.011989
2019-05-28,74.843469
2019-05-29,101.509617
2019-05-30,74.801039
2019-05-31,88.13787
2019-06-01,90.304624
2019-06-02,86.059503
2019-06-03,84.165674
2019-06-04,71.089378
2019-06-05,116.239418
2019-06-06,74.079841
2019-06-07,129.812783
2019-06-08,102.448829
2019-06-09,82.761269
